Wall time,Step,Value
1512339505.001642,809,0.08025321364402771
1512339505.0124478,810,0.16560643911361694
1512339505.41442,833,0.1507793664932251
1512339505.4578028,837,0.07354267686605453
1512339505.8427432,870,0.042811594903469086
1512339505.9244902,877,0.03813036531209946
1512339505.9943476,883,0.04614849016070366
1512339506.1495125,897,0.015260329470038414
1512339506.3572352,901,0.03154458478093147
1512339506.4455843,908,0.014985127374529839
1512339506.4679074,910,0.0367918461561203
1512339506.5416167,916,0.06613083928823471
1512339506.5647712,918,0.09177803993225098
1512339506.729427,932,0.07384990155696869
1512339506.7407296,933,0.06595948338508606
1512339506.862756,943,0.027238626033067703
1512339506.897997,946,0.003931092564016581
1512339507.0071847,955,0.013802376575767994
1512339507.0572746,959,0.012503227218985558
1512339507.1107445,963,0.05824487656354904
1512339507.2166479,972,0.04767202213406563
1512339507.2280512,973,0.02142397128045559
1512339507.29649,979,0.03637436777353287
1512339507.308214,980,0.02532157301902771
1512339507.3635511,985,0.019963737577199936
1512339507.7124832,1003,0.030873652547597885
1512339507.7460964,1006,0.0526268370449543
1512339507.8472292,1015,0.0235456470400095
1512339508.1834273,1045,0.025136560201644897
1512339508.3291728,1058,0.03170383721590042
1512339508.3950582,1064,0.024870064109563828
1512339508.4293075,1067,0.03940960019826889
1512339508.4505548,1069,0.039930589497089386
1512339508.4983315,1073,0.11425729840993881
1512339508.5644162,1079,0.020833168178796768
1512339508.7821844,1084,0.012860012240707874
1512339508.9010935,1094,0.014981736429035664
1512339508.972241,1100,0.013840297237038612
1512339509.0292506,1105,0.05356985330581665
1512339509.1430264,1115,0.032928772270679474
1512339509.1977174,1120,0.013392150402069092
1512339509.6114597,1157,0.04717406630516052
1512339509.656113,1161,0.015377400442957878
1512339509.666686,1162,0.030343715101480484
1512339509.6781561,1163,0.05131438374519348
1512339510.0472453,1181,0.014264327473938465
1512339510.1814353,1193,0.044330526143312454
1512339510.1935234,1194,0.012338963337242603
1512339510.2605782,1200,0.03509635105729103
1512339510.341881,1207,0.005850309040397406
1512339510.6365566,1233,0.02427304908633232
1512339510.7728965,1245,0.04919453337788582
1512339510.9068344,1256,0.08532366901636124
1512339510.9408848,1259,0.03487125784158707
1512339511.1376832,1262,0.0381208099424839
1512339511.3696961,1282,0.03582776337862015
1512339511.4376256,1288,0.0267909225076437
1512339511.5169148,1295,0.02302531525492668
1512339511.5825365,1301,0.016647646203637123
1512339511.7638538,1317,0.05769527703523636
1512339511.79962,1320,0.011969675309956074
1512339511.9254386,1331,0.08803524076938629
1512339511.9589195,1334,0.023221377283334732
1512339511.9940012,1337,0.018402446061372757
1512339512.0043468,1338,0.01821167767047882
1512339512.7205725,1386,0.037670236080884933
1512339512.7565155,1389,0.0017905670683830976
1512339512.792546,1392,0.07378831505775452
1512339512.8032892,1393,0.007270474918186665
1512339513.0648174,1415,0.01808786764740944
1512339513.2054515,1427,0.012419749051332474
1512339513.22935,1429,0.01876772940158844
1512339513.2750688,1433,0.004341708961874247
1512339513.3234918,1437,0.04972599074244499
1512339513.5245504,1441,0.039007410407066345
1512339513.811338,1466,0.04310677573084831
1512339513.8235672,1467,0.026160961017012596
1512339513.9505055,1478,0.011864217929542065
1512339514.0446897,1486,0.031116753816604614
1512339514.0926647,1490,0.0016504361992701888
1512339514.1156147,1492,0.014371844939887524
1512339514.312591,1509,0.003124344628304243
1512339514.4834409,1524,0.01931016705930233
1512339514.527565,1528,0.006879670079797506
1512339514.957213,1553,0.0752718523144722
1512339515.1386018,1569,0.015649642795324326
1512339515.1491606,1570,0.001899847062304616
1512339515.3191667,1585,0.007173442747443914
1512339515.364411,1589,0.002132499823346734
1512339515.5432918,1605,0.03797069564461708
1512339515.554043,1606,0.0037219151854515076
1512339515.7088506,1619,0.022930392995476723
1512339515.964627,1628,0.024844057857990265
1512339516.0225167,1633,0.022026265040040016
1512339516.0789723,1638,0.0034833475947380066
1512339516.1144273,1641,0.04635168984532356
1512339516.1705616,1646,0.002890438074246049
1512339516.2047868,1649,0.0015157265588641167
1512339516.3561256,1661,0.0016384996706619859
1512339516.4478583,1669,0.024454010650515556
1512339516.5290062,1676,0.0072677345015108585
1512339516.6107967,1683,0.041978444904088974
1512339516.7171698,1692,0.025040049105882645
1512339516.7620878,1696,0.019337361678481102
1512339516.7900777,1698,0.015318041667342186
1512339516.8135428,1700,0.0665622428059578
1512339516.8469062,1703,0.040361810475587845
1512339516.9269133,1710,0.0037607490085065365
1512339517.1937137,1719,0.012554436922073364
1512339517.3091133,1729,0.011687817983329296
1512339517.3572495,1733,0.03899125009775162
1512339517.381183,1735,0.008152580820024014
1512339517.41782,1738,0.07925760746002197
1512339517.4746644,1743,0.008981232531368732
1512339517.5110078,1746,0.0028254229109734297
1512339517.5236537,1747,0.036461032927036285
1512339517.5343132,1748,0.007273723371326923
1512339517.7557468,1767,0.007638861425220966
1512339517.863273,1776,0.0004583362606354058
1512339517.934363,1782,0.0014086005976423621
1512339518.015143,1789,0.020895931869745255
1512339518.026317,1790,0.005921472795307636
1512339518.1422615,1799,0.009998545981943607
1512339518.3781707,1806,0.004374213982373476
1512339518.6195889,1827,0.0025983694940805435
1512339518.6646056,1831,0.04746594652533531
1512339518.7791362,1841,0.011512021534144878
1512339518.8272939,1845,0.003666884498670697
1512339518.931283,1854,0.003166596172377467
1512339519.0822277,1867,0.04203956201672554
1512339519.1162152,1870,0.014196420088410378
1512339519.1857474,1876,0.01644114777445793
1512339519.2092063,1878,0.013561896979808807
1512339519.7555864,1912,0.010493856854736805
1512339519.824567,1918,0.006677898112684488
1512339520.021683,1935,0.02899383381009102
1512339520.0434134,1937,0.035318002104759216
1512339520.133016,1945,0.05589371174573898
1512339520.1682634,1948,0.043924201279878616
1512339520.1922097,1950,0.012183990329504013
1512339520.4026783,1968,0.012868830934166908
1512339520.7312632,1982,0.016512179747223854
1512339520.7527838,1984,0.017516855150461197
1512339520.9584768,2002,0.006988052278757095
1512339521.0034018,2006,0.038694750517606735
1512339521.094797,2014,0.014828750863671303
1512339521.288821,2031,0.0495346300303936
1512339521.3610575,2037,0.09336329996585846
1512339521.6460526,2061,0.02588748000562191
1512339521.9493043,2074,0.04503346234560013
1512339521.983163,2077,0.01618998870253563
1512339521.9953911,2078,0.002294565085321665
1512339522.0190115,2080,0.010005472227931023
1512339522.0410836,2082,0.001981364330276847
1512339522.0847828,2086,0.024547029286623
1512339522.1303358,2090,0.018385611474514008
1512339522.2077358,2097,0.030057156458497047
1512339522.3753483,2112,0.003612520871683955
1512339522.7609735,2146,0.006699229124933481
1512339522.810544,2150,0.003993417602032423
1512339522.888858,2157,0.013947764411568642
1512339523.1391156,2166,0.014609472826123238
1512339523.272565,2178,0.01698434166610241
1512339523.3848886,2188,0.0037477989681065083
1512339523.4077451,2190,0.011231410317122936
1512339523.4305396,2192,0.0036251607816666365
1512339523.44133,2193,0.011677302420139313
1512339523.4849782,2197,0.003775620134547353
1512339523.5191233,2200,0.022382915019989014
1512339523.6074853,2208,0.00809837318956852
1512339523.6510391,2212,0.0025452629197388887
1512339523.8754308,2232,0.033657897263765335
1512339523.9329336,2237,0.01836080104112625
1512339523.9441628,2238,0.002293112687766552
1512339523.9652,2240,0.01295279897749424
1512339523.999922,2243,0.00625659991055727
1512339524.044067,2247,0.007919775322079659
1512339524.0568078,2248,0.01659983955323696
1512339524.32003,2255,0.008320527151226997
1512339524.355969,2258,0.007197984494268894
1512339524.4155433,2263,0.01802033744752407
1512339524.633934,2282,0.03771425038576126
1512339524.7444692,2292,0.013889218680560589
1512339524.8119137,2298,0.00591107876971364
1512339524.877087,2304,0.002777878660708666
1512339524.9230318,2308,0.0039223418571054935
1512339525.0616746,2320,0.005697374232113361
1512339525.0729544,2321,0.013869263231754303
1512339525.533177,2346,0.011132029816508293
1512339525.6331694,2355,0.010291827842593193
1512339525.826758,2372,0.004179693758487701
1512339526.0458007,2390,0.018085982650518417
1512339526.0572464,2391,0.019356530159711838
1512339526.0799592,2393,0.013225724920630455
1512339526.2014108,2403,0.004333832301199436
1512339526.2467446,2407,0.02299414947628975
1512339526.7518208,2437,0.014604583382606506
1512339526.84855,2445,0.0010087359696626663
1512339526.918779,2451,0.011470609344542027
1512339526.932995,2452,0.021503029391169548
1512339526.9584315,2454,0.005066700279712677
1512339526.9840646,2456,0.00465571042150259
1512339527.0437684,2461,0.0030396231450140476
1512339527.3475564,2486,0.017107214778661728
1512339527.3586564,2487,0.002205370692536235
1512339527.4771628,2497,0.0026188502088189125
1512339527.5003405,2499,0.0002654924464877695
1512339527.5570643,2504,0.0023575525265187025
1512339527.7153764,2518,0.010995547287166119
1512339527.9580736,2524,0.009796387515962124
1512339528.0601912,2533,0.006381927523761988
1512339528.235125,2548,0.0030074971728026867
1512339528.2806559,2552,0.0029473374597728252
1512339528.3018253,2554,0.00625601876527071
1512339528.4504669,2567,0.0041776117868721485
1512339528.5860698,2579,0.03838013857603073
1512339528.7227015,2591,0.03495863825082779
1512339528.8346143,2601,0.004128566011786461
1512339528.9027243,2607,0.009987073950469494
1512339529.256203,2624,0.037584539502859116
1512339529.3268151,2630,0.003795139491558075
1512339529.3369637,2631,0.033778686076402664
1512339529.430903,2639,0.000970927532762289
1512339529.4991455,2645,0.007548692170530558
1512339529.5824594,2651,0.0009900233708322048
1512339529.6416755,2656,0.00889277271926403
1512339529.905549,2679,0.03185764700174332
1512339529.9848084,2686,0.02166866883635521
1512339530.0419374,2691,0.01861969567835331
1512339530.355811,2704,0.015346999280154705
1512339530.438098,2711,0.014737802557647228
1512339530.6197474,2726,0.0317496731877327
1512339530.7630131,2738,0.02165154553949833
1512339530.8027678,2741,0.006734358612447977
1512339530.9651139,2755,0.005872861947864294
1512339530.9762025,2756,0.0047136340290308
1512339530.9998167,2758,0.02609391137957573
1512339531.3788998,2790,0.029455382376909256
1512339531.5437815,2791,0.003714068327099085
1512339531.5575309,2792,0.002353520365431905
1512339531.6380346,2799,0.0013719305861741304
1512339531.7621493,2810,0.008038440719246864
1512339531.9316113,2825,0.020321767777204514
1512339531.988249,2830,0.03492844104766846
1512339532.327979,2860,0.014968660660088062
1512339532.4730191,2873,0.012597811408340931
1512339532.724483,2882,0.0022926260717213154
1512339532.8291402,2891,0.0019096124451607466
1512339532.8959177,2897,0.034372586756944656
1512339532.9414282,2901,0.0009030334767885506
1512339533.133754,2918,0.026263082399964333
1512339533.1559603,2920,0.008377590216696262
1512339533.1662948,2921,0.02785157784819603
1512339533.300524,2933,0.004682325758039951
1512339533.6937182,2968,0.018983613699674606
1512339533.9428406,2976,0.018282180652022362
1512339534.2035537,2999,0.0048277475871145725
1512339534.3062193,3008,0.0024334192276000977
1512339534.3284867,3010,0.004593650344759226
1512339534.3501446,3012,0.02822253480553627
1512339534.3967855,3016,0.00021070968068670481
1512339534.409302,3017,0.10403653234243393
1512339534.535844,3028,0.018424049019813538
1512339534.569178,3031,0.003403062466531992
1512339534.6610954,3039,9.98549148789607e-05
1512339534.6956851,3042,0.007783263921737671
1512339535.1231692,3066,0.003970103804022074
1512339535.1680732,3070,0.004815559834241867
1512339535.19195,3072,0.015482105314731598
1512339535.3677828,3087,0.008101148530840874
1512339535.5275643,3100,0.004163928795605898
1512339535.7979634,3123,0.017068950459361076
1512339535.9640563,3138,0.0005276646697893739
1512339536.054379,3146,0.015030698850750923
1512339536.2650673,3151,4.920977517031133e-05
1512339536.3276687,3156,0.0010294027160853148
1512339536.378619,3160,0.04228533059358597
1512339536.4034114,3162,0.012617381289601326
1512339536.5948095,3178,0.008601067587733269
1512339536.812323,3196,0.009530948475003242
1512339536.824292,3197,0.012227348983287811
1512339536.9012492,3204,0.0030478290282189846
1512339536.9335458,3207,0.01256282813847065
1512339537.19847,3231,0.0023717975709587336
1512339537.2313678,3234,0.0024620580952614546
1512339537.4850097,3241,0.02149762213230133
1512339537.5190187,3244,0.02223898470401764
1512339537.5300589,3245,0.015412239357829094
1512339537.551789,3247,0.057951681315898895
1512339537.5638402,3248,0.003967425785958767
1512339537.8475487,3273,0.06443421542644501
1512339537.9491808,3282,0.004687646869570017
1512339538.2198803,3306,0.00567524041980505
1512339538.3130481,3314,0.0021764400880783796
1512339538.4686375,3328,0.0014319124165922403
1512339538.4799516,3329,0.005614716559648514
1512339538.7005444,3334,0.013356229290366173
1512339538.8368962,3346,0.017560303211212158
1512339539.1738687,3375,0.002767867874354124
1512339539.1969914,3377,0.0012450931826606393
1512339539.221736,3379,4.809996607946232e-05
1512339539.31041,3387,0.008376979269087315
1512339539.5013924,3404,0.004502457566559315
1512339539.5554826,3409,0.004331966396421194
1512339539.9590096,3431,0.03801526501774788
1512339539.991716,3434,0.0024517939891666174
1512339540.0484984,3439,0.007372066378593445
1512339540.1719363,3450,0.018512936308979988
1512339540.1951244,3452,0.010488404892385006
1512339540.276618,3459,0.003049704013392329
1512339540.3460717,3465,0.02331307716667652
1512339540.4290404,3472,0.0002801485825330019
1512339540.500095,3478,0.0007199821411632001
1512339540.5357087,3481,0.00029137812089174986
1512339540.7326028,3498,0.002623471897095442
1512339540.8726697,3510,0.0032731047831475735
1512339541.0634148,3513,0.0019002873450517654
1512339541.1429007,3520,0.002561001107096672
1512339541.330468,3536,0.021736010909080505
1512339541.354748,3538,0.0007475001038983464
1512339541.424387,3544,0.0019263224676251411
1512339541.469574,3548,0.0036401667166501284
1512339541.65196,3564,0.0478997640311718
1512339541.8442938,3581,0.00026150347548536956
1512339542.2125218,3601,0.007862376049160957
1512339542.4166203,3619,0.009745316579937935
1512339542.4399302,3621,0.021988991647958755
1512339542.4604506,3623,0.05914158746600151
1512339542.4938526,3626,0.0031844377517700195
1512339542.528614,3629,0.0036444079596549273
1512339542.7208798,3646,0.004065562970936298
1512339542.8445141,3657,0.0001334894186584279
1512339543.0010006,3671,0.008220566436648369
1512339543.4916532,3701,0.0004526293487288058
1512339543.5132766,3703,0.0035380932968109846
1512339543.7816944,3727,0.0030784374102950096
1512339543.8279674,3731,0.0031145464163273573
1512339543.8493166,3733,0.025473976507782936
1512339543.9169168,3739,0.0003984207287430763
1512339543.9506447,3742,0.006520026363432407
1512339543.971787,3744,6.853540253359824e-05
1512339544.0707946,3753,0.00031883554765954614
1512339544.1496153,3760,0.0030465598683804274
1512339544.2943187,3773,0.002614350290969014
1512339544.5242312,3781,0.0006276277708820999
1512339544.668836,3794,0.001329466700553894
1512339544.6924238,3796,0.016734974458813667
1512339544.7262664,3799,0.009534401819109917
1512339544.863851,3811,0.0001897466863738373
1512339544.9088762,3815,0.009199278429150581
1512339544.9641929,3820,0.027010196819901466
1512339544.9864023,3822,0.007346587721258402
1512339545.102064,3832,0.0005661589093506336
1512339545.1499567,3836,0.0005392020684666932
1512339545.4797459,3865,0.01142194401472807
1512339545.5372424,3870,0.017577996477484703
1512339545.7620661,3877,0.03295787423849106
1512339546.0597,3903,0.0007234124350361526
1512339546.262012,3921,0.0010462213540449739
1512339546.3528628,3929,0.01582714170217514
1512339546.43188,3936,0.0003696572966873646
1512339546.4761703,3940,0.00012926169438287616
1512339546.6026125,3951,0.00199402985163033
1512339546.6697607,3957,0.021038388833403587
1512339546.8888643,3963,0.0016588239232078195
1512339547.130537,3985,0.0007510777795687318
1512339547.2546706,3996,0.0023737302981317043
1512339547.3110936,4001,0.016140155494213104
1512339547.4104779,4010,5.6300428695976734e-05
1512339547.4229898,4011,0.005190934054553509
1512339547.5539997,4023,0.004082408733665943
1512339547.6782281,4034,0.0015922037418931723
1512339547.7121089,4037,0.0358627550303936
1512339547.8263516,4047,0.012429116293787956
1512339548.5031378,4094,0.01978142186999321
1512339548.559805,4099,0.02167484350502491
1512339548.5699496,4100,0.0002393820759607479
1512339548.682993,4110,0.0041761137545108795
1512339549.6527426,4183,0.00786532461643219
1512339549.774191,4194,0.0029756431467831135
1512339549.7860641,4195,3.3891963539645076e-05
1512339549.8099375,4197,0.0007146304124034941
1512339549.8319664,4199,0.019875437021255493
1512339549.8646884,4202,0.016045982018113136
1512339549.8751366,4203,0.00302103441208601
1512339550.1584992,4228,0.11235976219177246
1512339550.3611333,4233,0.07747547328472137
1512339550.3954158,4236,0.00017563023720867932
1512339550.4843838,4244,0.010779231786727905
1512339550.6095407,4255,0.0553482361137867
1512339550.7103992,4264,0.03928034380078316
1512339550.7453628,4267,0.0007786795031279325
1512339550.7569542,4268,0.005647855810821056
1512339550.9265478,4283,0.03440055251121521
1512339551.1061218,4299,0.005173151381313801
1512339551.1731086,4305,0.025981947779655457
1512339551.218538,4309,0.004855012055486441
1512339551.3180997,4318,0.0005457393708638847
1512339551.3425863,4320,0.0007957151392474771
1512339551.5914738,4329,0.0027233746368438005
1512339551.6353025,4333,0.0031971472781151533
1512339551.7019656,4339,0.015634384006261826
1512339551.7588408,4344,0.006110446061939001
1512339552.0540838,4370,0.016335323452949524
1512339552.1570473,4379,0.001201456761918962
1512339552.3298643,4394,0.022422002628445625
1512339552.405644,4401,0.05178133770823479
1512339552.4730482,4407,9.314396447734907e-05
1512339552.6628864,4411,0.0004369012895040214
1512339552.677165,4412,0.00027311971643939614
1512339552.8933704,4431,0.00027687824331223965
1512339552.9270139,4434,0.03573254868388176
1512339552.9940422,4440,0.028445865958929062
1512339553.3325715,4470,0.07259958982467651
1512339553.401214,4476,0.01653081551194191
1512339553.4468355,4480,0.02460317686200142
1512339553.5686364,4491,0.00037239777157083154
1512339553.5917888,4493,0.001491328701376915
1512339553.9310439,4510,4.629714021575637e-05
1512339553.9415665,4511,0.001368705416098237
1512339554.1522865,4530,0.0002962840662803501
1512339554.163697,4531,0.03230845928192139
1512339554.1974075,4534,0.0024305726401507854
1512339554.297291,4543,0.007672305218875408
1512339554.4229388,4554,0.00614206911996007
1512339554.7017796,4579,0.010555682703852654
1512339554.7359772,4582,0.00048794253962114453
1512339555.0133274,4593,0.0022900141775608063
1512339555.0478177,4596,0.0029340158216655254
1512339555.069436,4598,0.009928536601364613
1512339555.0924904,4600,0.00016714430239517242
1512339555.2279596,4612,0.00811859406530857
1512339555.4195206,4629,0.0024092772509902716
1512339555.6554937,4650,0.010885069146752357
1512339555.7343311,4657,0.0076871938072144985
1512339555.8253322,4665,0.004406266380101442
1512339555.8680532,4669,0.0011494820937514305
1512339555.9480863,4676,0.0006745483842678368
1512339555.959848,4677,0.015535916201770306
1512339555.9717438,4678,0.01137931365519762
1512339556.2389042,4688,0.0002980566641781479
1512339556.5343456,4714,0.00636588130146265
1512339556.5892544,4719,0.018928276374936104
1512339556.7684786,4735,0.0006062699249014258
1512339556.8942413,4746,0.00021362831466831267
1512339556.939385,4750,0.0026395979803055525
1512339556.9496667,4751,0.003116050735116005
1512339557.037312,4759,0.007381732109934092
1512339557.0722575,4762,0.0007971719023771584
1512339557.084805,4763,0.000197990593733266
1512339557.1092072,4765,0.003770784940570593
1512339557.1438184,4768,0.004653418902307749
1512339557.3901892,4777,0.0024801394902169704
1512339557.4361398,4781,0.004605554044246674
1512339557.514746,4788,0.0051972451619803905
1512339557.5265398,4789,0.001188387512229383
1512339557.5939922,4795,0.032901398837566376
1512339557.6629446,4801,0.00020162905275356025
1512339557.6848395,4803,0.0012470714282244444
1512339557.7189095,4806,0.057820916175842285
1512339558.1171596,4841,0.004736939910799265
1512339558.2517664,4853,0.09392993152141571
1512339558.6103404,4872,0.0089899692684412
1512339558.6312432,4874,0.00014284360804595053
1512339558.8463423,4893,0.0005550660425797105
1512339558.8696134,4895,0.026229213923215866
1512339558.8818161,4896,0.002288161776959896
1512339559.096388,4915,0.009592326357960701
1512339559.365176,4939,0.0009258880163542926
1512339559.400713,4942,0.0035388818942010403
1512339559.7027247,4955,0.0026434343308210373
1512339559.797649,4963,0.006399533245712519
1512339559.9002762,4972,0.01162048801779747
1512339559.9331052,4975,0.014326080679893494
1512339559.955023,4977,0.002350612310692668
1512339559.9658763,4978,0.04241419583559036
1512339560.124838,4992,0.0012182254577055573
1512339560.2131348,5000,0.07666485756635666
1512339560.4623454,5022,0.028976377099752426
1512339560.5312169,5028,0.010199678130447865
1512339560.5641289,5031,0.013026222586631775
1512339560.6434557,5038,0.001399368280544877
1512339560.944833,5051,0.014141479507088661
1512339560.9674964,5053,0.016791336238384247
1512339560.9782987,5054,0.00173771136905998
1512339561.0578675,5061,0.00012078564759576693
1512339561.2612777,5079,0.005772854667156935
1512339561.5198941,5102,0.018049975857138634
1512339561.5778575,5107,0.03058761917054653
1512339561.8027067,5127,0.03235689178109169
1512339561.8254018,5129,0.01375851035118103
1512339562.0354042,5135,0.0007122905226424336
1512339562.327415,5161,0.0046725040301680565
1512339562.382266,5166,0.000282743334537372
1512339562.5270932,5179,0.027867663651704788
1512339562.57157,5183,8.55174039315898e-06
1512339562.772888,5201,0.00021956123237032443
1512339562.8652914,5209,0.004541352856904268
1512339563.2770286,5232,0.0033614777494221926
1512339563.3122804,5235,3.480339364614338e-05
1512339563.3235872,5236,0.00010838308662641793
1512339563.3670666,5240,2.3768252503941767e-05
1512339563.3785417,5241,0.0002514515654183924
1512339563.6743033,5267,0.0007504773675464094
1512339563.9361982,5290,0.00012742678518407047
1512339564.0819824,5303,0.0004636406374629587
1512339564.4064913,5319,0.024529840797185898
1512339564.5312011,5330,0.0009182480280287564
1512339564.7110388,5346,0.007145832292735577
1512339564.8693876,5360,0.003407377051189542
1512339564.8807251,5361,5.082415373180993e-05
1512339564.9137425,5364,0.003886532736942172
1512339565.1062453,5381,0.001279740477912128
1512339565.5289845,5405,0.04818747937679291
1512339565.5503454,5407,0.04200835898518562
1512339565.7081702,5421,0.004659917671233416
1512339565.9222393,5440,0.0012153778225183487
1512339565.9325879,5441,0.023066949099302292
1512339565.9544966,5443,0.0014084172435104847
1512339566.0126574,5448,0.003581941593438387
1512339566.325792,5476,0.000740805349778384
1512339566.4277885,5485,0.015195007435977459
1512339566.6531072,5492,0.002573956735432148
1512339566.6981068,5496,0.0006082120235078037
1512339566.7653892,5502,0.0004947680863551795
1512339566.837241,5508,0.0003110671532340348
1512339566.893058,5513,0.03358800336718559
1512339566.925542,5516,6.634110468439758e-05
1512339566.9483926,5518,0.00011960919800912961
1512339567.1196163,5533,0.00401768833398819
1512339567.2206626,5542,0.00016783004684839398
1512339567.311726,5550,0.0077668046578764915
1512339567.5024903,5567,0.0012537437723949552
1512339567.5591447,5572,2.4497814592905343e-05
1512339567.5807743,5574,0.0006254010368138552
1512339567.8660173,5586,0.0003988245443906635
1512339567.886851,5588,0.012075752019882202
1512339567.9538083,5594,0.002346279565244913
1512339568.0879972,5606,0.0006250193109735847
1512339568.1443365,5611,0.014932483434677124
1512339568.256979,5621,0.0033149360679090023
1512339568.369441,5631,0.05524911731481552
1512339568.6868255,5659,0.004118545912206173
1512339568.7105272,5661,0.0094453115016222
1512339568.7551541,5665,0.0007746970513835549
1512339569.09795,5680,1.3837660844728816e-05
1512339569.5600023,5721,7.44770368328318e-05
1512339569.5939536,5724,0.00232121255248785
1512339569.797549,5742,0.004767231643199921
1512339569.922166,5753,0.0017442700918763876
1512339569.9984076,5760,0.012898130342364311
1512339570.3446856,5777,0.0074018933810293674
1512339570.3765287,5780,0.00820310041308403
1512339570.4328518,5785,0.00019273637735750526
1512339570.4879408,5790,0.006610778160393238
1512339570.5555038,5796,0.00020439860236365348
1512339570.6873982,5808,0.014088434167206287
1512339570.69919,5809,0.0001623512216610834
1512339570.8911088,5826,0.006136671639978886
1512339570.925999,5829,0.037130746990442276
1512339571.0044122,5836,0.013638262636959553
1512339571.4527655,5863,0.0017429555300623178
1512339571.4759183,5865,0.00011832988820970058
1512339571.555016,5872,0.00022207915026228875
1512339571.7573724,5890,0.00015141403127927333
1512339571.7802665,5892,0.027871236205101013
1512339571.858615,5899,0.030903497710824013
1512339571.96002,5908,2.5722178179421462e-05
1512339572.0704963,5918,0.00021166137594264
1512339572.0822835,5919,0.014055038802325726
1512339572.1956656,5929,0.0017567521426826715
1512339572.2414155,5933,0.0001117699866881594
1512339572.2516003,5934,0.0001169925817521289
1512339572.615884,5953,1.469823473598808e-05
1512339572.6713297,5958,9.812181815505028e-05
1512339572.694989,5960,0.02623089589178562
1512339572.7400723,5964,0.0010762599995359778
1512339572.8465607,5973,0.020617615431547165
1512339573.0497837,5991,0.0012262085219845176
1512339573.2755172,6011,0.00041369185782969
1512339573.3341436,6016,0.02861027419567108
