Wall time,Step,Value
1512340914.7763095,1015,0.32934993505477905
1512340915.117909,1045,0.20351485908031464
1512340915.2599013,1058,0.11459147930145264
1512340915.32788,1064,0.1287376582622528
1512340915.3599,1067,0.11943833529949188
1512340915.381852,1069,0.0624796524643898
1512340915.4252014,1073,0.15476548671722412
1512340915.4883585,1079,0.14206869900226593
1512340915.6953726,1084,0.09560900926589966
1512340915.8039174,1094,0.09656772762537003
1512340915.8668473,1100,0.19036953151226044
1512340915.9198565,1105,0.13133449852466583
1512340916.025928,1115,0.1181766614317894
1512340916.077771,1120,0.0904935896396637
1512340916.473478,1157,0.0827842727303505
1512340916.51655,1161,0.07907713204622269
1512340916.532446,1162,0.07291647791862488
1512340916.5450757,1163,0.10618074983358383
1512340916.9525788,1181,0.1561262160539627
1512340917.0875838,1193,0.12906213104724884
1512340917.0980506,1194,0.12635841965675354
1512340917.1630063,1200,0.12817008793354034
1512340917.2375414,1207,0.07294337451457977
1512340917.5118983,1233,0.5252152681350708
1512340917.6389396,1245,0.05639529973268509
1512340917.7537177,1256,0.17210933566093445
1512340917.7852995,1259,0.12650494277477264
1512340917.9559386,1262,0.05630722641944885
1512340918.1675372,1282,0.04346352443099022
1512340918.2288902,1288,0.0947679728269577
1512340918.302354,1295,0.153523251414299
1512340918.3633347,1301,0.12135481834411621
1512340918.5310786,1317,0.14055263996124268
1512340918.5616133,1320,0.08828549832105637
1512340918.676124,1331,0.12815141677856445
1512340918.708991,1334,0.09052834659814835
1512340918.7392154,1337,0.11223957687616348
1512340918.7495952,1338,0.14108267426490784
1512340919.3991947,1386,0.12160472571849823
1512340919.4301562,1389,0.13474459946155548
1512340919.4620087,1392,0.16065573692321777
1512340919.4724119,1393,0.021347861737012863
1512340919.702169,1415,0.08935543149709702
1512340919.8299556,1427,0.08583185076713562
1512340919.8505132,1429,0.13929656147956848
1512340919.8931854,1433,0.06276334822177887
1512340919.9342854,1437,0.046499110758304596
1512340920.123665,1441,0.09867389500141144
1512340920.4113836,1466,0.05235238000750542
1512340920.4231765,1467,0.14573891460895538
1512340920.5479624,1478,0.1346496194601059
1512340920.6312022,1486,0.15518513321876526
1512340920.6718974,1490,0.05286184698343277
1512340920.6940289,1492,0.11120165884494781
1512340920.8707182,1509,0.06390850245952606
1512340921.0275388,1524,0.210861474275589
1512340921.068044,1528,0.07400748878717422
1512340921.4707627,1553,0.18933284282684326
1512340921.6374583,1569,0.08052341639995575
1512340921.6475,1570,0.06334400177001953
1512340921.8093903,1585,0.10861203819513321
1512340921.849587,1589,0.061331700533628464
1512340922.018316,1605,0.053526006639003754
1512340922.0291011,1606,0.06703700125217438
1512340922.1652753,1619,0.13094505667686462
1512340922.406602,1628,0.020695358514785767
1512340922.4590576,1633,0.12418379634618759
1512340922.5100777,1638,0.025059467181563377
1512340922.5407846,1641,0.045385826379060745
1512340922.5944126,1646,0.05905420705676079
1512340922.6256196,1649,0.06894885003566742
1512340922.7513928,1661,0.0697978287935257
1512340922.8385956,1669,0.1093066930770874
1512340922.9131527,1676,0.04407127946615219
1512340922.9858754,1683,0.071432925760746
1512340923.079306,1692,0.05048854276537895
1512340923.1206222,1696,0.049603868275880814
1512340923.1406908,1698,0.2002783566713333
1512340923.16071,1700,0.11777613312005997
1512340923.1920724,1703,0.07014260441064835
1512340923.2636647,1710,0.11842457205057144
1512340923.4967065,1719,0.24581825733184814
1512340923.6013587,1729,0.13145610690116882
1512340923.6435566,1733,0.09276789426803589
1512340923.6638157,1735,0.06956251710653305
1512340923.6946685,1738,0.07818052917718887
1512340923.748228,1743,0.13278301060199738
1512340923.778752,1746,0.03521119803190231
1512340923.7893856,1747,0.06803148984909058
1512340923.7995143,1748,0.1490226835012436
1512340923.998057,1767,0.015910668298602104
1512340924.0929585,1776,0.17085501551628113
1512340924.1555426,1782,0.15616920590400696
1512340924.228448,1789,0.15944044291973114
1512340924.238442,1790,0.09094275534152985
1512340924.333831,1799,0.042777638882398605
1512340924.554029,1806,0.07335011661052704
1512340924.7773182,1827,0.036856044083833694
1512340924.8192933,1831,0.08161769807338715
1512340924.921628,1841,0.048454154282808304
1512340924.963222,1845,0.08624716103076935
1512340925.0571227,1854,0.039231956005096436
1512340925.1931052,1867,0.029321029782295227
1512340925.2236314,1870,0.04733356833457947
1512340925.2879522,1876,0.08616633713245392
1512340925.3083937,1878,0.05390307307243347
1512340925.8109183,1912,0.08086664974689484
1512340925.8720682,1918,0.10583524405956268
1512340926.0501044,1935,0.03547794744372368
1512340926.070995,1937,0.08229394257068634
1512340926.1560829,1945,0.049463529139757156
1512340926.1890674,1948,0.06061433628201485
1512340926.209504,1950,0.07869744300842285
1512340926.3985705,1968,0.03677429258823395
1512340926.7304616,1982,0.11943771690130234
1512340926.7514958,1984,0.05219900608062744
1512340926.9468808,2002,0.03593764454126358
1512340926.9880424,2006,0.027468610554933548
1512340927.0711682,2014,0.03996799886226654
1512340927.253982,2031,0.06230182573199272
1512340927.3171487,2037,0.038315944373607635
1512340927.5683725,2061,0.07865229994058609
1512340927.8623936,2074,0.06898774206638336
1512340927.8929853,2077,0.1435011625289917
1512340927.9034994,2078,0.10993687063455582
1512340927.926127,2080,0.13172592222690582
1512340927.9496279,2082,0.03486930578947067
1512340927.9938457,2086,0.030412966385483742
1512340928.038395,2090,0.059899717569351196
1512340928.119812,2097,0.01587001048028469
1512340928.2884057,2112,0.06760366261005402
1512340928.6512842,2146,0.03066553734242916
1512340928.6929245,2150,0.11438212543725967
1512340928.7667596,2157,0.038870710879564285
1512340929.0606635,2166,0.09047547727823257
1512340929.1966903,2178,0.09270912408828735
1512340929.3019743,2188,0.02489161305129528
1512340929.3218215,2190,0.03476894274353981
1512340929.3434918,2192,0.07161314785480499
1512340929.353529,2193,0.1042739599943161
1512340929.3941424,2197,0.027456725016236305
1512340929.4254234,2200,0.01580500230193138
1512340929.509391,2208,0.03577719256281853
1512340929.5518923,2212,0.07132019102573395
1512340929.760499,2232,0.0746016725897789
1512340929.8207188,2237,0.03467867150902748
1512340929.8312154,2238,0.05746392160654068
1512340929.852735,2240,0.01567799225449562
1512340929.8884575,2243,0.06316163390874863
1512340929.9291418,2247,0.021445075049996376
1512340929.9395745,2248,0.04073324054479599
1512340930.1682475,2255,0.021755386143922806
1512340930.201403,2258,0.06009138375520706
1512340930.2558484,2263,0.07417239248752594
1512340930.456344,2282,0.10900559276342392
1512340930.5621355,2292,0.050691790878772736
1512340930.625441,2298,0.11781805753707886
1512340930.6891627,2304,0.04991275072097778
1512340930.7312367,2308,0.054811447858810425
1512340930.8710659,2320,0.05728093534708023
1512340930.8823678,2321,0.030513465404510498
1512340931.3668594,2346,0.02403482422232628
1512340931.461169,2355,0.11997151374816895
1512340931.6394725,2372,0.040954213589429855
1512340931.8303614,2390,0.02814849652349949
1512340931.8405457,2391,0.02197549119591713
1512340931.8619568,2393,0.05112319439649582
1512340931.966011,2403,0.047704584896564484
1512340932.0107152,2407,0.04990202188491821
1512340932.5180032,2437,0.016759101301431656
1512340932.6064272,2445,0.020468126982450485
1512340932.672975,2451,0.03080124594271183
1512340932.6845794,2452,0.09130678325891495
1512340932.7057686,2454,0.033219218254089355
1512340932.726976,2456,0.017690155655145645
1512340932.7888284,2461,0.025906801223754883
1512340933.0528169,2486,0.01946069858968258
1512340933.063796,2487,0.024096902459859848
1512340933.1706307,2497,0.08917947113513947
1512340933.1928144,2499,0.042135246098041534
1512340933.255799,2504,0.021346302703022957
1512340933.4151568,2518,0.034197915345430374
1512340933.6460445,2524,0.031983185559511185
1512340933.7468576,2533,0.04637101665139198
1512340933.9127343,2548,0.07979652285575867
1512340933.9562976,2552,0.04716775193810463
1512340933.976713,2554,0.04602370783686638
1512340934.1107924,2567,0.054431237280368805
1512340934.2396467,2579,0.06781642138957977
1512340934.366885,2591,0.04736967757344246
1512340934.4758809,2601,0.07026652246713638
1512340934.5373573,2607,0.06379418820142746
1512340934.8635046,2624,0.010004257783293724
1512340934.9266224,2630,0.027629632502794266
1512340934.937929,2631,0.03148132935166359
1512340935.021333,2639,0.04146004468202591
1512340935.0847266,2645,0.0427917055785656
1512340935.1460793,2651,0.012036520056426525
1512340935.2032478,2656,0.03135562315583229
1512340935.4518847,2679,0.04291067644953728
1512340935.5263755,2686,0.024168256670236588
1512340935.578448,2691,0.06894487142562866
1512340935.9268298,2704,0.08545205742120743
1512340936.0066957,2711,0.023523416370153427
1512340936.1686802,2726,0.07457581907510757
1512340936.304751,2738,0.030530333518981934
1512340936.3393502,2741,0.026355747133493423
1512340936.4931707,2755,0.036108750849962234
1512340936.5041494,2756,0.050894297659397125
1512340936.5250645,2758,0.017076989635825157
1512340936.8743467,2790,0.014173300936818123
1512340937.0302684,2791,0.180216982960701
1512340937.043289,2792,0.029769275337457657
1512340937.1190999,2799,0.0365692600607872
1512340937.2366438,2810,0.025321006774902344
1512340937.3960886,2825,0.02373572625219822
1512340937.4474797,2830,0.01551781129091978
1512340937.760926,2860,0.025297557935118675
1512340937.9083204,2873,0.038320641964673996
1512340938.1503358,2882,0.09837570041418076
1512340938.2491608,2891,0.03285465016961098
1512340938.313656,2897,0.008798220194876194
1512340938.3574307,2901,0.048973675817251205
1512340938.53742,2918,0.045620519667863846
1512340938.5591774,2920,0.01800680160522461
1512340938.5694094,2921,0.01801271364092827
1512340938.7130008,2933,0.02147052250802517
1512340939.11031,2968,0.0205916166305542
1512340939.3372717,2976,0.04264633730053902
1512340939.5840898,2999,0.01677844300866127
1512340939.679368,3008,0.023522116243839264
1512340939.7005522,3010,0.009899890050292015
1512340939.7228527,3012,0.021996891126036644
1512340939.7634473,3016,0.019101256504654884
1512340939.7764435,3017,0.017962833866477013
1512340939.8927839,3028,0.04516209289431572
1512340939.92289,3031,0.01925971731543541
1512340940.011255,3039,0.01841619797050953
1512340940.0434155,3042,0.02773955836892128
1512340940.4355307,3066,0.05420631915330887
1512340940.4767725,3070,0.011482777073979378
1512340940.4997036,3072,0.059925246983766556
1512340940.6565232,3087,0.037460435181856155
1512340940.7958922,3100,0.02309747040271759
1512340941.0359342,3123,0.12153997272253036
1512340941.192141,3138,0.0162399522960186
1512340941.276069,3146,0.020336216315627098
1512340941.4652429,3151,0.07403764873743057
1512340941.5205736,3156,0.029926305636763573
1512340941.5611205,3160,0.011830354109406471
1512340941.5839107,3162,0.05188091844320297
1512340941.7492626,3178,0.044033586978912354
1512340941.9445322,3196,0.040818702429533005
1512340941.9546304,3197,0.03346405178308487
1512340942.027848,3204,0.04844064265489578
1512340942.0589166,3207,0.008423198945820332
1512340942.3121257,3231,0.004214464221149683
1512340942.3435214,3234,0.037089016288518906
1512340942.5763721,3241,0.01969640515744686
1512340942.6101499,3244,0.030997222289443016
1512340942.6203399,3245,0.0033298537600785494
1512340942.6416347,3247,0.0536641962826252
1512340942.6519244,3248,0.003993253223598003
1512340942.9216156,3273,0.0022396468557417393
1512340943.0208995,3282,0.020180827006697655
1512340943.2791212,3306,0.06754031777381897
1512340943.3625906,3314,0.021377189084887505
1512340943.511232,3328,0.02420228347182274
1512340943.5211763,3329,0.055654048919677734
1512340943.7120302,3334,0.034043289721012115
1512340943.8413293,3346,0.045040227472782135
1512340944.1581898,3375,0.01977919042110443
1512340944.1793134,3377,0.011705179698765278
1512340944.1997867,3379,0.06623224914073944
1512340944.282335,3387,0.021212439984083176
1512340944.4679122,3404,0.030821796506643295
1512340944.5194087,3409,0.010118265636265278
1512340944.9024982,3431,0.06795589625835419
1512340944.9333656,3434,0.027681365609169006
1512340944.985415,3439,0.023392919450998306
1512340945.1013067,3450,0.04391392320394516
1512340945.1230092,3452,0.02222505956888199
1512340945.194585,3459,0.04616496339440346
1512340945.2577739,3465,0.02871760167181492
1512340945.3320196,3472,0.013586679473519325
1512340945.3940575,3478,0.029820751398801804
1512340945.4244552,3481,0.02753060683608055
1512340945.6042047,3498,0.02966231107711792
1512340945.7306867,3510,0.04091367498040199
1512340945.9103076,3513,0.020430106669664383
1512340945.9817905,3520,0.03374076634645462
1512340946.1482959,3536,0.013879743404686451
1512340946.1681616,3538,0.09747031331062317
1512340946.2320294,3544,0.05865008756518364
1512340946.273824,3548,0.04687634855508804
1512340946.4413447,3564,0.014439865946769714
1512340946.6181686,3581,0.0061209253035485744
1512340946.9863968,3601,0.009672542102634907
1512340947.1748838,3619,0.0418165922164917
1512340947.1952143,3621,0.022836441174149513
1512340947.2185318,3623,0.017838967964053154
1512340947.2503252,3626,0.011330891400575638
1512340947.2819118,3629,0.007030649576336145
1512340947.4603302,3646,0.02293470874428749
1512340947.5764205,3657,0.0071809315122663975
1512340947.7215238,3671,0.040921811014413834
1512340948.1890223,3701,0.015987861901521683
1512340948.2102232,3703,0.009789159521460533
1512340948.4599943,3727,0.03908407315611839
1512340948.5005648,3731,0.15477254986763
1512340948.5223024,3733,0.033959466964006424
1512340948.5839608,3739,0.03759909048676491
1512340948.6160872,3742,0.0384153351187706
1512340948.6372194,3744,0.048290859907865524
1512340948.7317712,3753,0.0504644513130188
1512340948.8092654,3760,0.1503540277481079
1512340948.9466765,3773,0.028898585587739944
1512340949.1677608,3781,0.0027391226030886173
1512340949.3069572,3794,0.011605488136410713
1512340949.3272839,3796,0.01564028672873974
1512340949.357266,3799,0.02155456691980362
1512340949.4837275,3811,0.011867322027683258
1512340949.5274227,3815,0.05024190992116928
1512340949.5804,3820,0.003994523547589779
1512340949.6022875,3822,0.02189113199710846
1512340949.7065663,3832,0.0062230611220002174
1512340949.7475843,3836,0.05109598487615585
1512340950.059014,3865,0.028547387570142746
1512340950.1116705,3870,0.023481711745262146
1512340950.3281705,3877,0.05471092462539673
1512340950.5987988,3903,0.0030691709835082293
1512340950.7866557,3921,0.042643118649721146
1512340950.8706007,3929,0.01617535576224327
1512340950.944015,3936,0.015010738745331764
1512340950.985985,3940,0.0027057514525949955
1512340951.1001534,3951,0.026965582743287086
1512340951.1626356,3957,0.011798751540482044
1512340951.3708649,3963,0.023472566157579422
1512340951.606309,3985,0.03149477392435074
1512340951.7213166,3996,0.0399550199508667
1512340951.7763786,4001,0.040611665695905685
1512340951.8716826,4010,0.004607641138136387
1512340951.8826969,4011,0.0045760758221149445
1512340952.0084867,4023,0.0027754907496273518
1512340952.1238058,4034,0.02639749087393284
1512340952.1547236,4037,0.01251068152487278
1512340952.2587476,4047,0.00629850197583437
1512340952.894804,4094,0.07163362205028534
1512340952.946838,4099,0.02538834884762764
1512340952.9570007,4100,0.01860755681991577
1512340953.0595977,4110,0.04573662206530571
1512340954.0227242,4183,0.012338042259216309
1512340954.1458197,4194,0.004196724388748407
1512340954.1570163,4195,0.014462423510849476
1512340954.1784468,4197,0.03009628877043724
1512340954.200934,4199,0.007416278123855591
1512340954.2353158,4202,0.009011967107653618
1512340954.2457087,4203,0.010867094621062279
1512340954.5230641,4228,0.0326392762362957
1512340954.7226021,4233,0.010501532815396786
1512340954.7550554,4236,0.018974129110574722
1512340954.8552363,4244,0.1220191940665245
1512340954.969492,4255,0.04001995921134949
1512340955.064276,4264,0.040162116289138794
1512340955.0969763,4267,0.005156673491001129
1512340955.107951,4268,0.03696415573358536
1512340955.272371,4283,0.012897307053208351
1512340955.4477012,4299,0.01835489645600319
1512340955.5172095,4305,0.002698749303817749
1512340955.5603337,4309,0.014883091673254967
1512340955.6586046,4318,0.02977435290813446
1512340955.6793723,4320,0.006200587842613459
1512340955.9380846,4329,0.007913042791187763
1512340955.9826496,4333,0.03735571354627609
1512340956.043966,4339,0.014161691069602966
1512340956.0958905,4344,0.010666226968169212
1512340956.3684263,4370,0.0035452009178698063
1512340956.4630356,4379,0.026194673031568527
1512340956.6236773,4394,0.00975817907601595
1512340956.6971827,4401,0.027071747928857803
1512340956.761376,4407,0.017165642231702805
1512340956.949483,4411,0.016790874302387238
1512340956.9617782,4412,0.006194611545652151
1512340957.157913,4431,0.009687013924121857
1512340957.1907797,4434,0.022900545969605446
1512340957.2524025,4440,0.030177945271134377
1512340957.5668523,4470,0.020511958748102188
1512340957.6308053,4476,0.03394799306988716
1512340957.6715307,4480,0.032883189618587494
1512340957.7876287,4491,0.07918988168239594
1512340957.8097067,4493,0.009038104675710201
1512340958.1257956,4510,0.0599379763007164
1512340958.1377254,4511,0.014855560846626759
1512340958.3595626,4530,0.03719018027186394
1512340958.3710835,4531,0.00760732451453805
1512340958.4040973,4534,0.011228343471884727
1512340958.5008957,4543,0.01162341795861721
1512340958.619454,4554,0.0015141773037612438
1512340958.8946679,4579,0.05309319496154785
1512340958.9267855,4582,0.01158829778432846
1512340959.1830244,4593,0.008487202227115631
1512340959.2145708,4596,0.004886622540652752
1512340959.2356453,4598,0.007852171547710896
1512340959.2557185,4600,0.044609613716602325
1512340959.3846347,4612,0.008187839761376381
1512340959.560695,4629,0.048057202249765396
1512340959.7881076,4650,0.006994674913585186
1512340959.8630695,4657,0.001703888177871704
1512340959.9531221,4665,0.05848643183708191
1512340959.9954934,4669,0.02259838953614235
1512340960.070944,4676,0.05330776050686836
1512340960.0814335,4677,0.00896709505468607
1512340960.0917804,4678,0.0003649226273410022
1512340960.3379297,4688,0.04112551361322403
1512340960.6077988,4714,0.07194112241268158
1512340960.6597805,4719,0.020861880853772163
1512340960.829493,4735,0.015073204413056374
1512340960.9446027,4746,0.020634690299630165
1512340960.9871173,4750,0.007898509502410889
1512340960.997183,4751,0.01935644820332527
1512340961.083916,4759,0.0368923656642437
1512340961.1161346,4762,0.02955595590174198
1512340961.1261315,4763,0.004729206673800945
1512340961.1463857,4765,0.008439487777650356
1512340961.1776798,4768,0.11440881341695786
1512340961.4192028,4777,0.043352894484996796
1512340961.4618816,4781,0.0029205153696238995
1512340961.5340621,4788,0.00497068976983428
1512340961.5448043,4789,0.0408359058201313
1512340961.6107676,4795,0.014660708606243134
1512340961.6718338,4801,0.023250412195920944
1512340961.693574,4803,0.01605835184454918
1512340961.7257886,4806,0.026599904522299767
1512340962.100823,4841,0.0058305589482188225
1512340962.2332063,4853,0.009765418246388435
1512340962.5715833,4872,0.0016068511176854372
1512340962.5922453,4874,0.0008554120431654155
1512340962.7973464,4893,0.025477269664406776
1512340962.8173568,4895,0.04703705757856369
1512340962.8274138,4896,0.0260450541973114
1512340963.0297348,4915,0.015241104178130627
1512340963.284493,4939,0.03525589033961296
1512340963.3183134,4942,0.04854157567024231
1512340963.6080234,4955,0.022453028708696365
1512340963.69325,4963,0.03031616285443306
1512340963.7970517,4972,0.039582930505275726
1512340963.827677,4975,0.003572363406419754
1512340963.8488507,4977,0.011092571541666985
1512340963.8590574,4978,0.013317957520484924
1512340964.0075955,4992,0.03702579811215401
1512340964.0911577,5000,0.02300759218633175
1512340964.3315105,5022,0.00815102830529213
1512340964.394556,5028,0.003970906604081392
1512340964.427186,5031,0.005239719059318304
1512340964.5007296,5038,0.011581319384276867
1512340964.7915137,5051,0.034288063645362854
1512340964.8158307,5053,0.004558544605970383
1512340964.825872,5054,0.01633891649544239
1512340964.9025483,5061,0.07495565712451935
1512340965.112974,5079,0.0028273712377995253
1512340965.3705316,5102,0.05926971510052681
1512340965.4228587,5107,0.020044321194291115
1512340965.64071,5127,0.01599215529859066
1512340965.6617882,5129,0.019057247787714005
1512340965.9192023,5135,0.0034485352225601673
1512340966.2036111,5161,0.041930269449949265
1512340966.2557673,5166,0.01790481247007847
1512340966.3955648,5179,0.013465640135109425
1512340966.4392364,5183,0.027163702994585037
1512340966.635992,5201,0.05096377059817314
1512340966.7219536,5209,0.015672210603952408
1512340967.1170182,5232,0.010183295235037804
1512340967.1475477,5235,0.0025463439524173737
1512340967.1580997,5236,0.028112336993217468
1512340967.2010322,5240,0.021915951743721962
1512340967.212562,5241,0.0027316841296851635
1512340967.4856646,5267,0.010122144594788551
1512340967.7322857,5290,0.003699610475450754
1512340967.8696656,5303,0.001669762423262
1512340968.207354,5319,0.001277264324016869
1512340968.3315842,5330,0.0055254376493394375
1512340968.5072775,5346,0.019300293177366257
1512340968.6675708,5360,0.024080073460936546
1512340968.6792686,5361,0.029376577585935593
1512340968.7128599,5364,0.03346187248826027
1512340968.9005032,5381,0.0002720723277889192
1512340969.3394563,5405,0.08930706232786179
1512340969.3612728,5407,0.02328564040362835
1512340969.5154617,5421,0.03963477537035942
1512340969.7269893,5440,0.013895628042519093
1512340969.738871,5441,0.024242041632533073
1512340969.7614033,5443,0.00566206406801939
1512340969.8204498,5448,0.00815513264387846
1512340970.1163313,5476,0.006474754773080349
1512340970.2113843,5485,0.012618022970855236
1512340970.4334588,5492,0.015078815631568432
1512340970.4744818,5496,0.002736686961725354
1512340970.5404828,5502,0.016761723905801773
1512340970.6053026,5508,0.0026236330159008503
1512340970.6578875,5513,0.003307988401502371
1512340970.6892693,5516,0.001182273612357676
1512340970.7094817,5518,0.08153438568115234
1512340970.8710077,5533,0.002641549101099372
1512340970.966488,5542,0.007256954908370972
1512340971.0494745,5550,0.008053852245211601
1512340971.2478306,5567,0.010390843264758587
1512340971.3086746,5572,0.015553551726043224
1512340971.3343122,5574,0.024328181520104408
1512340971.6241739,5586,0.048598311841487885
1512340971.6452897,5588,0.002335682511329651
1512340971.710407,5594,0.023549485951662064
1512340971.846128,5606,0.00038257165579125285
1512340971.901372,5611,0.03391256183385849
1512340972.008104,5621,0.039695292711257935
1512340972.1150193,5631,0.03069375827908516
1512340972.4264257,5659,0.031017204746603966
1512340972.44935,5661,0.010793899185955524
1512340972.4938998,5665,0.0195255596190691
1512340972.809066,5680,0.0031926282681524754
1512340973.2567108,5721,0.014411697164177895
1512340973.289434,5724,0.0064859539270401
1512340973.481413,5742,0.0074052512645721436
1512340973.594481,5753,0.003394015599042177
1512340973.6657894,5760,0.011978479102253914
1512340973.9939632,5777,0.027515511959791183
1512340974.0240374,5780,0.01754559762775898
1512340974.077019,5785,0.008147848770022392
1512340974.1282005,5790,0.024622168391942978
1512340974.1920128,5796,0.023639831691980362
1512340974.3228154,5808,0.03419807553291321
1512340974.333377,5809,0.014435799792408943
1512340974.5130491,5826,0.002442044671624899
1512340974.543434,5829,0.009362028911709785
1512340974.617467,5836,0.01625027321279049
1512340975.0567822,5863,0.0015758862718939781
1512340975.0778959,5865,0.13575994968414307
1512340975.152169,5872,0.017007868736982346
1512340975.3444831,5890,0.000994131900370121
1512340975.3668578,5892,0.012422868981957436
1512340975.439937,5899,0.025371452793478966
1512340975.5350435,5908,0.006612527184188366
1512340975.6396368,5918,0.0036636546719819307
1512340975.6501148,5919,0.016867035999894142
1512340975.7551417,5929,0.0006859895656816661
1512340975.8008742,5933,0.03189941495656967
1512340975.8109324,5934,0.0318160355091095
1512340976.1513438,5953,0.014400536194443703
1512340976.2024598,5958,0.04134450480341911
1512340976.2223694,5960,0.0005852897884324193
1512340976.2653682,5964,0.021331023424863815
1512340976.3603919,5973,0.002672045724466443
1512340976.5478427,5991,0.0014666201313957572
1512340976.7584338,6011,0.02085651271045208
1512340976.8222477,6016,0.010121130384504795
1512340976.917372,6025,0.014798899181187153
1512340977.1178856,6031,0.00422084191814065
1512340977.1312542,6032,0.04973187297582626
1512340977.141249,6033,0.026136094704270363
1512340977.1718087,6036,0.002400526311248541
1512340977.203061,6039,0.006049778778105974
1512340977.4355583,6061,0.0482359454035759
1512340977.6251307,6079,0.015544379130005836
